Condition	Frequency	Block	Timing File	TaskObject#1	TaskObject#2	TaskObject#3	TaskObject#4	TaskObject#5	TaskObject#6	TaskObject#7	TaskObject#8	TaskObject#9	TaskObject#10	TaskObject#11	TaskObject#12	TaskObject#13	TaskObject#14	TaskObject#15	TaskObject#16	TaskObject#17	TaskObject#18	TaskObject#19	TaskObject#20	TaskObject#21
88	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim459.png,-10.00,-3.00,720.78,720.78)	pic(stim433.png,-10.00,-3.00,720.78,720.78)	pic(stim389.png,-10.00,-3.00,720.78,720.78)	pic(stim640.png,-10.00,-3.00,720.78,720.78)	pic(stim490.png,-10.00,-3.00,720.78,720.78)	pic(stim093.png,-10.00,-3.00,720.78,720.78)	pic(stim605.png,-10.00,-3.00,720.78,720.78)	pic(stim235.png,-10.00,-3.00,720.78,720.78)	pic(stim205.png,-10.00,-3.00,720.78,720.78)	pic(stim146.png,-10.00,-3.00,720.78,720.78)	pic(stim545.png,-10.00,-3.00,720.78,720.78)	pic(stim518.png,-10.00,-3.00,720.78,720.78)	pic(stim050.png,-10.00,-3.00,720.78,720.78)	pic(stim485.png,-10.00,-3.00,720.78,720.78)	pic(stim431.png,-10.00,-3.00,720.78,720.78)	pic(stim468.png,-10.00,-3.00,720.78,720.78)	pic(stim044.png,-10.00,-3.00,720.78,720.78)	pic(stim284.png,-10.00,-3.00,720.78,720.78)	pic(stim174.png,-10.00,-3.00,720.78,720.78)	pic(stim488.png,-10.00,-3.00,720.78,720.78)
89	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim293.png,-10.00,-3.00,720.78,720.78)	pic(stim244.png,-10.00,-3.00,720.78,720.78)	pic(stim348.png,-10.00,-3.00,720.78,720.78)	pic(stim315.png,-10.00,-3.00,720.78,720.78)	pic(stim213.png,-10.00,-3.00,720.78,720.78)	pic(stim109.png,-10.00,-3.00,720.78,720.78)	pic(stim288.png,-10.00,-3.00,720.78,720.78)	pic(stim170.png,-10.00,-3.00,720.78,720.78)	pic(stim237.png,-10.00,-3.00,720.78,720.78)	pic(stim363.png,-10.00,-3.00,720.78,720.78)	pic(stim229.png,-10.00,-3.00,720.78,720.78)	pic(stim058.png,-10.00,-3.00,720.78,720.78)	pic(stim247.png,-10.00,-3.00,720.78,720.78)	pic(stim630.png,-10.00,-3.00,720.78,720.78)	pic(stim140.png,-10.00,-3.00,720.78,720.78)	pic(stim380.png,-10.00,-3.00,720.78,720.78)	pic(stim219.png,-10.00,-3.00,720.78,720.78)	pic(stim486.png,-10.00,-3.00,720.78,720.78)	pic(stim115.png,-10.00,-3.00,720.78,720.78)	pic(stim369.png,-10.00,-3.00,720.78,720.78)
90	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim343.png,-10.00,-3.00,720.78,720.78)	pic(stim621.png,-10.00,-3.00,720.78,720.78)	pic(stim395.png,-10.00,-3.00,720.78,720.78)	pic(stim299.png,-10.00,-3.00,720.78,720.78)	pic(stim609.png,-10.00,-3.00,720.78,720.78)	pic(stim310.png,-10.00,-3.00,720.78,720.78)	pic(stim412.png,-10.00,-3.00,720.78,720.78)	pic(stim176.png,-10.00,-3.00,720.78,720.78)	pic(stim183.png,-10.00,-3.00,720.78,720.78)	pic(stim424.png,-10.00,-3.00,720.78,720.78)	pic(stim580.png,-10.00,-3.00,720.78,720.78)	pic(stim162.png,-10.00,-3.00,720.78,720.78)	pic(stim031.png,-10.00,-3.00,720.78,720.78)	pic(stim223.png,-10.00,-3.00,720.78,720.78)	pic(stim063.png,-10.00,-3.00,720.78,720.78)	pic(stim008.png,-10.00,-3.00,720.78,720.78)	pic(stim153.png,-10.00,-3.00,720.78,720.78)	pic(stim286.png,-10.00,-3.00,720.78,720.78)	pic(stim269.png,-10.00,-3.00,720.78,720.78)	pic(stim107.png,-10.00,-3.00,720.78,720.78)
91	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim240.png,-10.00,-3.00,720.78,720.78)	pic(stim198.png,-10.00,-3.00,720.78,720.78)	pic(stim381.png,-10.00,-3.00,720.78,720.78)	pic(stim471.png,-10.00,-3.00,720.78,720.78)	pic(stim041.png,-10.00,-3.00,720.78,720.78)	pic(stim335.png,-10.00,-3.00,720.78,720.78)	pic(stim256.png,-10.00,-3.00,720.78,720.78)	pic(stim161.png,-10.00,-3.00,720.78,720.78)	pic(stim043.png,-10.00,-3.00,720.78,720.78)	pic(stim312.png,-10.00,-3.00,720.78,720.78)	pic(stim263.png,-10.00,-3.00,720.78,720.78)	pic(stim236.png,-10.00,-3.00,720.78,720.78)	pic(stim588.png,-10.00,-3.00,720.78,720.78)	pic(stim091.png,-10.00,-3.00,720.78,720.78)	pic(stim464.png,-10.00,-3.00,720.78,720.78)	pic(stim306.png,-10.00,-3.00,720.78,720.78)	pic(stim182.png,-10.00,-3.00,720.78,720.78)	pic(stim294.png,-10.00,-3.00,720.78,720.78)	pic(stim522.png,-10.00,-3.00,720.78,720.78)	pic(stim017.png,-10.00,-3.00,720.78,720.78)
92	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim333.png,-10.00,-3.00,720.78,720.78)	pic(stim575.png,-10.00,-3.00,720.78,720.78)	pic(stim270.png,-10.00,-3.00,720.78,720.78)	pic(stim587.png,-10.00,-3.00,720.78,720.78)	pic(stim563.png,-10.00,-3.00,720.78,720.78)	pic(stim227.png,-10.00,-3.00,720.78,720.78)	pic(stim194.png,-10.00,-3.00,720.78,720.78)	pic(stim504.png,-10.00,-3.00,720.78,720.78)	pic(stim514.png,-10.00,-3.00,720.78,720.78)	pic(stim449.png,-10.00,-3.00,720.78,720.78)	pic(stim045.png,-10.00,-3.00,720.78,720.78)	pic(stim215.png,-10.00,-3.00,720.78,720.78)	pic(stim406.png,-10.00,-3.00,720.78,720.78)	pic(stim239.png,-10.00,-3.00,720.78,720.78)	pic(stim295.png,-10.00,-3.00,720.78,720.78)	pic(stim344.png,-10.00,-3.00,720.78,720.78)	pic(stim098.png,-10.00,-3.00,720.78,720.78)	pic(stim508.png,-10.00,-3.00,720.78,720.78)	pic(stim610.png,-10.00,-3.00,720.78,720.78)	pic(stim300.png,-10.00,-3.00,720.78,720.78)
93	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim560.png,-10.00,-3.00,720.78,720.78)	pic(stim629.png,-10.00,-3.00,720.78,720.78)	pic(stim285.png,-10.00,-3.00,720.78,720.78)	pic(stim074.png,-10.00,-3.00,720.78,720.78)	pic(stim484.png,-10.00,-3.00,720.78,720.78)	pic(stim523.png,-10.00,-3.00,720.78,720.78)	pic(stim234.png,-10.00,-3.00,720.78,720.78)	pic(stim274.png,-10.00,-3.00,720.78,720.78)	pic(stim090.png,-10.00,-3.00,720.78,720.78)	pic(stim440.png,-10.00,-3.00,720.78,720.78)	pic(stim242.png,-10.00,-3.00,720.78,720.78)	pic(stim069.png,-10.00,-3.00,720.78,720.78)	pic(stim259.png,-10.00,-3.00,720.78,720.78)	pic(stim200.png,-10.00,-3.00,720.78,720.78)	pic(stim325.png,-10.00,-3.00,720.78,720.78)	pic(stim554.png,-10.00,-3.00,720.78,720.78)	pic(stim271.png,-10.00,-3.00,720.78,720.78)	pic(stim013.png,-10.00,-3.00,720.78,720.78)	pic(stim233.png,-10.00,-3.00,720.78,720.78)	pic(stim120.png,-10.00,-3.00,720.78,720.78)
94	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim567.png,-10.00,-3.00,720.78,720.78)	pic(stim428.png,-10.00,-3.00,720.78,720.78)	pic(stim246.png,-10.00,-3.00,720.78,720.78)	pic(stim384.png,-10.00,-3.00,720.78,720.78)	pic(stim455.png,-10.00,-3.00,720.78,720.78)	pic(stim252.png,-10.00,-3.00,720.78,720.78)	pic(stim320.png,-10.00,-3.00,720.78,720.78)	pic(stim622.png,-10.00,-3.00,720.78,720.78)	pic(stim498.png,-10.00,-3.00,720.78,720.78)	pic(stim499.png,-10.00,-3.00,720.78,720.78)	pic(stim217.png,-10.00,-3.00,720.78,720.78)	pic(stim572.png,-10.00,-3.00,720.78,720.78)	pic(stim305.png,-10.00,-3.00,720.78,720.78)	pic(stim124.png,-10.00,-3.00,720.78,720.78)	pic(stim226.png,-10.00,-3.00,720.78,720.78)	pic(stim404.png,-10.00,-3.00,720.78,720.78)	pic(stim502.png,-10.00,-3.00,720.78,720.78)	pic(stim417.png,-10.00,-3.00,720.78,720.78)	pic(stim379.png,-10.00,-3.00,720.78,720.78)	pic(stim026.png,-10.00,-3.00,720.78,720.78)
95	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim378.png,-10.00,-3.00,720.78,720.78)	pic(stim225.png,-10.00,-3.00,720.78,720.78)	pic(stim346.png,-10.00,-3.00,720.78,720.78)	pic(stim231.png,-10.00,-3.00,720.78,720.78)	pic(stim101.png,-10.00,-3.00,720.78,720.78)	pic(stim364.png,-10.00,-3.00,720.78,720.78)	pic(stim354.png,-10.00,-3.00,720.78,720.78)	pic(stim207.png,-10.00,-3.00,720.78,720.78)	pic(stim377.png,-10.00,-3.00,720.78,720.78)	pic(stim446.png,-10.00,-3.00,720.78,720.78)	pic(stim011.png,-10.00,-3.00,720.78,720.78)	pic(stim267.png,-10.00,-3.00,720.78,720.78)	pic(stim507.png,-10.00,-3.00,720.78,720.78)	pic(stim552.png,-10.00,-3.00,720.78,720.78)	pic(stim275.png,-10.00,-3.00,720.78,720.78)	pic(stim442.png,-10.00,-3.00,720.78,720.78)	pic(stim620.png,-10.00,-3.00,720.78,720.78)	pic(stim473.png,-10.00,-3.00,720.78,720.78)	pic(stim342.png,-10.00,-3.00,720.78,720.78)	pic(stim164.png,-10.00,-3.00,720.78,720.78)
96	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim137.png,-10.00,-3.00,720.78,720.78)	pic(stim529.png,-10.00,-3.00,720.78,720.78)	pic(stim481.png,-10.00,-3.00,720.78,720.78)	pic(stim608.png,-10.00,-3.00,720.78,720.78)	pic(stim376.png,-10.00,-3.00,720.78,720.78)	pic(stim478.png,-10.00,-3.00,720.78,720.78)	pic(stim460.png,-10.00,-3.00,720.78,720.78)	pic(stim571.png,-10.00,-3.00,720.78,720.78)	pic(stim475.png,-10.00,-3.00,720.78,720.78)	pic(stim415.png,-10.00,-3.00,720.78,720.78)	pic(stim056.png,-10.00,-3.00,720.78,720.78)	pic(stim573.png,-10.00,-3.00,720.78,720.78)	pic(stim542.png,-10.00,-3.00,720.78,720.78)	pic(stim156.png,-10.00,-3.00,720.78,720.78)	pic(stim155.png,-10.00,-3.00,720.78,720.78)	pic(stim001.png,-10.00,-3.00,720.78,720.78)	pic(stim051.png,-10.00,-3.00,720.78,720.78)	pic(stim126.png,-10.00,-3.00,720.78,720.78)	pic(stim391.png,-10.00,-3.00,720.78,720.78)	pic(stim171.png,-10.00,-3.00,720.78,720.78)
97	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim300.png,-10.00,-3.00,720.78,720.78)	pic(stim531.png,-10.00,-3.00,720.78,720.78)	pic(stim545.png,-10.00,-3.00,720.78,720.78)	pic(stim566.png,-10.00,-3.00,720.78,720.78)	pic(stim189.png,-10.00,-3.00,720.78,720.78)	pic(stim314.png,-10.00,-3.00,720.78,720.78)	pic(stim325.png,-10.00,-3.00,720.78,720.78)	pic(stim534.png,-10.00,-3.00,720.78,720.78)	pic(stim262.png,-10.00,-3.00,720.78,720.78)	pic(stim420.png,-10.00,-3.00,720.78,720.78)	pic(stim277.png,-10.00,-3.00,720.78,720.78)	pic(stim124.png,-10.00,-3.00,720.78,720.78)	pic(stim250.png,-10.00,-3.00,720.78,720.78)	pic(stim079.png,-10.00,-3.00,720.78,720.78)	pic(stim454.png,-10.00,-3.00,720.78,720.78)	pic(stim415.png,-10.00,-3.00,720.78,720.78)	pic(stim110.png,-10.00,-3.00,720.78,720.78)	pic(stim543.png,-10.00,-3.00,720.78,720.78)	pic(stim402.png,-10.00,-3.00,720.78,720.78)	pic(stim269.png,-10.00,-3.00,720.78,720.78)
98	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim418.png,-10.00,-3.00,720.78,720.78)	pic(stim235.png,-10.00,-3.00,720.78,720.78)	pic(stim210.png,-10.00,-3.00,720.78,720.78)	pic(stim287.png,-10.00,-3.00,720.78,720.78)	pic(stim527.png,-10.00,-3.00,720.78,720.78)	pic(stim212.png,-10.00,-3.00,720.78,720.78)	pic(stim561.png,-10.00,-3.00,720.78,720.78)	pic(stim363.png,-10.00,-3.00,720.78,720.78)	pic(stim602.png,-10.00,-3.00,720.78,720.78)	pic(stim112.png,-10.00,-3.00,720.78,720.78)	pic(stim555.png,-10.00,-3.00,720.78,720.78)	pic(stim532.png,-10.00,-3.00,720.78,720.78)	pic(stim064.png,-10.00,-3.00,720.78,720.78)	pic(stim393.png,-10.00,-3.00,720.78,720.78)	pic(stim425.png,-10.00,-3.00,720.78,720.78)	pic(stim341.png,-10.00,-3.00,720.78,720.78)	pic(stim292.png,-10.00,-3.00,720.78,720.78)	pic(stim448.png,-10.00,-3.00,720.78,720.78)	pic(stim238.png,-10.00,-3.00,720.78,720.78)	pic(stim178.png,-10.00,-3.00,720.78,720.78)
99	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim565.png,-10.00,-3.00,720.78,720.78)	pic(stim234.png,-10.00,-3.00,720.78,720.78)	pic(stim350.png,-10.00,-3.00,720.78,720.78)	pic(stim216.png,-10.00,-3.00,720.78,720.78)	pic(stim074.png,-10.00,-3.00,720.78,720.78)	pic(stim419.png,-10.00,-3.00,720.78,720.78)	pic(stim581.png,-10.00,-3.00,720.78,720.78)	pic(stim583.png,-10.00,-3.00,720.78,720.78)	pic(stim174.png,-10.00,-3.00,720.78,720.78)	pic(stim327.png,-10.00,-3.00,720.78,720.78)	pic(stim401.png,-10.00,-3.00,720.78,720.78)	pic(stim459.png,-10.00,-3.00,720.78,720.78)	pic(stim170.png,-10.00,-3.00,720.78,720.78)	pic(stim511.png,-10.00,-3.00,720.78,720.78)	pic(stim528.png,-10.00,-3.00,720.78,720.78)	pic(stim488.png,-10.00,-3.00,720.78,720.78)	pic(stim536.png,-10.00,-3.00,720.78,720.78)	pic(stim611.png,-10.00,-3.00,720.78,720.78)	pic(stim553.png,-10.00,-3.00,720.78,720.78)	pic(stim627.png,-10.00,-3.00,720.78,720.78)
100	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim542.png,-10.00,-3.00,720.78,720.78)	pic(stim245.png,-10.00,-3.00,720.78,720.78)	pic(stim541.png,-10.00,-3.00,720.78,720.78)	pic(stim446.png,-10.00,-3.00,720.78,720.78)	pic(stim575.png,-10.00,-3.00,720.78,720.78)	pic(stim295.png,-10.00,-3.00,720.78,720.78)	pic(stim375.png,-10.00,-3.00,720.78,720.78)	pic(stim403.png,-10.00,-3.00,720.78,720.78)	pic(stim318.png,-10.00,-3.00,720.78,720.78)	pic(stim321.png,-10.00,-3.00,720.78,720.78)	pic(stim376.png,-10.00,-3.00,720.78,720.78)	pic(stim519.png,-10.00,-3.00,720.78,720.78)	pic(stim084.png,-10.00,-3.00,720.78,720.78)	pic(stim567.png,-10.00,-3.00,720.78,720.78)	pic(stim604.png,-10.00,-3.00,720.78,720.78)	pic(stim457.png,-10.00,-3.00,720.78,720.78)	pic(stim603.png,-10.00,-3.00,720.78,720.78)	pic(stim211.png,-10.00,-3.00,720.78,720.78)	pic(stim366.png,-10.00,-3.00,720.78,720.78)	pic(stim616.png,-10.00,-3.00,720.78,720.78)
101	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim159.png,-10.00,-3.00,720.78,720.78)	pic(stim334.png,-10.00,-3.00,720.78,720.78)	pic(stim003.png,-10.00,-3.00,720.78,720.78)	pic(stim005.png,-10.00,-3.00,720.78,720.78)	pic(stim608.png,-10.00,-3.00,720.78,720.78)	pic(stim113.png,-10.00,-3.00,720.78,720.78)	pic(stim320.png,-10.00,-3.00,720.78,720.78)	pic(stim428.png,-10.00,-3.00,720.78,720.78)	pic(stim479.png,-10.00,-3.00,720.78,720.78)	pic(stim346.png,-10.00,-3.00,720.78,720.78)	pic(stim609.png,-10.00,-3.00,720.78,720.78)	pic(stim355.png,-10.00,-3.00,720.78,720.78)	pic(stim219.png,-10.00,-3.00,720.78,720.78)	pic(stim190.png,-10.00,-3.00,720.78,720.78)	pic(stim640.png,-10.00,-3.00,720.78,720.78)	pic(stim564.png,-10.00,-3.00,720.78,720.78)	pic(stim168.png,-10.00,-3.00,720.78,720.78)	pic(stim098.png,-10.00,-3.00,720.78,720.78)	pic(stim439.png,-10.00,-3.00,720.78,720.78)	pic(stim447.png,-10.00,-3.00,720.78,720.78)
102	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim593.png,-10.00,-3.00,720.78,720.78)	pic(stim169.png,-10.00,-3.00,720.78,720.78)	pic(stim155.png,-10.00,-3.00,720.78,720.78)	pic(stim246.png,-10.00,-3.00,720.78,720.78)	pic(stim049.png,-10.00,-3.00,720.78,720.78)	pic(stim278.png,-10.00,-3.00,720.78,720.78)	pic(stim550.png,-10.00,-3.00,720.78,720.78)	pic(stim256.png,-10.00,-3.00,720.78,720.78)	pic(stim198.png,-10.00,-3.00,720.78,720.78)	pic(stim086.png,-10.00,-3.00,720.78,720.78)	pic(stim568.png,-10.00,-3.00,720.78,720.78)	pic(stim484.png,-10.00,-3.00,720.78,720.78)	pic(stim249.png,-10.00,-3.00,720.78,720.78)	pic(stim224.png,-10.00,-3.00,720.78,720.78)	pic(stim162.png,-10.00,-3.00,720.78,720.78)	pic(stim315.png,-10.00,-3.00,720.78,720.78)	pic(stim359.png,-10.00,-3.00,720.78,720.78)	pic(stim252.png,-10.00,-3.00,720.78,720.78)	pic(stim362.png,-10.00,-3.00,720.78,720.78)	pic(stim544.png,-10.00,-3.00,720.78,720.78)
103	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim440.png,-10.00,-3.00,720.78,720.78)	pic(stim114.png,-10.00,-3.00,720.78,720.78)	pic(stim556.png,-10.00,-3.00,720.78,720.78)	pic(stim306.png,-10.00,-3.00,720.78,720.78)	pic(stim570.png,-10.00,-3.00,720.78,720.78)	pic(stim139.png,-10.00,-3.00,720.78,720.78)	pic(stim329.png,-10.00,-3.00,720.78,720.78)	pic(stim485.png,-10.00,-3.00,720.78,720.78)	pic(stim351.png,-10.00,-3.00,720.78,720.78)	pic(stim048.png,-10.00,-3.00,720.78,720.78)	pic(stim051.png,-10.00,-3.00,720.78,720.78)	pic(stim241.png,-10.00,-3.00,720.78,720.78)	pic(stim499.png,-10.00,-3.00,720.78,720.78)	pic(stim597.png,-10.00,-3.00,720.78,720.78)	pic(stim131.png,-10.00,-3.00,720.78,720.78)	pic(stim521.png,-10.00,-3.00,720.78,720.78)	pic(stim617.png,-10.00,-3.00,720.78,720.78)	pic(stim206.png,-10.00,-3.00,720.78,720.78)	pic(stim076.png,-10.00,-3.00,720.78,720.78)	pic(stim100.png,-10.00,-3.00,720.78,720.78)
104	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim177.png,-10.00,-3.00,720.78,720.78)	pic(stim106.png,-10.00,-3.00,720.78,720.78)	pic(stim636.png,-10.00,-3.00,720.78,720.78)	pic(stim335.png,-10.00,-3.00,720.78,720.78)	pic(stim158.png,-10.00,-3.00,720.78,720.78)	pic(stim515.png,-10.00,-3.00,720.78,720.78)	pic(stim352.png,-10.00,-3.00,720.78,720.78)	pic(stim378.png,-10.00,-3.00,720.78,720.78)	pic(stim045.png,-10.00,-3.00,720.78,720.78)	pic(stim399.png,-10.00,-3.00,720.78,720.78)	pic(stim331.png,-10.00,-3.00,720.78,720.78)	pic(stim630.png,-10.00,-3.00,720.78,720.78)	pic(stim482.png,-10.00,-3.00,720.78,720.78)	pic(stim282.png,-10.00,-3.00,720.78,720.78)	pic(stim293.png,-10.00,-3.00,720.78,720.78)	pic(stim589.png,-10.00,-3.00,720.78,720.78)	pic(stim508.png,-10.00,-3.00,720.78,720.78)	pic(stim470.png,-10.00,-3.00,720.78,720.78)	pic(stim392.png,-10.00,-3.00,720.78,720.78)	pic(stim054.png,-10.00,-3.00,720.78,720.78)
105	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim265.png,-10.00,-3.00,720.78,720.78)	pic(stim270.png,-10.00,-3.00,720.78,720.78)	pic(stim478.png,-10.00,-3.00,720.78,720.78)	pic(stim105.png,-10.00,-3.00,720.78,720.78)	pic(stim115.png,-10.00,-3.00,720.78,720.78)	pic(stim333.png,-10.00,-3.00,720.78,720.78)	pic(stim552.png,-10.00,-3.00,720.78,720.78)	pic(stim455.png,-10.00,-3.00,720.78,720.78)	pic(stim261.png,-10.00,-3.00,720.78,720.78)	pic(stim030.png,-10.00,-3.00,720.78,720.78)	pic(stim468.png,-10.00,-3.00,720.78,720.78)	pic(stim328.png,-10.00,-3.00,720.78,720.78)	pic(stim081.png,-10.00,-3.00,720.78,720.78)	pic(stim016.png,-10.00,-3.00,720.78,720.78)	pic(stim467.png,-10.00,-3.00,720.78,720.78)	pic(stim423.png,-10.00,-3.00,720.78,720.78)	pic(stim226.png,-10.00,-3.00,720.78,720.78)	pic(stim477.png,-10.00,-3.00,720.78,720.78)	pic(stim165.png,-10.00,-3.00,720.78,720.78)	pic(stim391.png,-10.00,-3.00,720.78,720.78)
106	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim136.png,-10.00,-3.00,720.78,720.78)	pic(stim244.png,-10.00,-3.00,720.78,720.78)	pic(stim082.png,-10.00,-3.00,720.78,720.78)	pic(stim587.png,-10.00,-3.00,720.78,720.78)	pic(stim569.png,-10.00,-3.00,720.78,720.78)	pic(stim304.png,-10.00,-3.00,720.78,720.78)	pic(stim475.png,-10.00,-3.00,720.78,720.78)	pic(stim424.png,-10.00,-3.00,720.78,720.78)	pic(stim563.png,-10.00,-3.00,720.78,720.78)	pic(stim586.png,-10.00,-3.00,720.78,720.78)	pic(stim303.png,-10.00,-3.00,720.78,720.78)	pic(stim324.png,-10.00,-3.00,720.78,720.78)	pic(stim305.png,-10.00,-3.00,720.78,720.78)	pic(stim021.png,-10.00,-3.00,720.78,720.78)	pic(stim255.png,-10.00,-3.00,720.78,720.78)	pic(stim275.png,-10.00,-3.00,720.78,720.78)	pic(stim385.png,-10.00,-3.00,720.78,720.78)	pic(stim266.png,-10.00,-3.00,720.78,720.78)	pic(stim517.png,-10.00,-3.00,720.78,720.78)	pic(stim286.png,-10.00,-3.00,720.78,720.78)
107	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim061.png,-10.00,-3.00,720.78,720.78)	pic(stim179.png,-10.00,-3.00,720.78,720.78)	pic(stim145.png,-10.00,-3.00,720.78,720.78)	pic(stim421.png,-10.00,-3.00,720.78,720.78)	pic(stim208.png,-10.00,-3.00,720.78,720.78)	pic(stim571.png,-10.00,-3.00,720.78,720.78)	pic(stim288.png,-10.00,-3.00,720.78,720.78)	pic(stim310.png,-10.00,-3.00,720.78,720.78)	pic(stim218.png,-10.00,-3.00,720.78,720.78)	pic(stim562.png,-10.00,-3.00,720.78,720.78)	pic(stim163.png,-10.00,-3.00,720.78,720.78)	pic(stim199.png,-10.00,-3.00,720.78,720.78)	pic(stim006.png,-10.00,-3.00,720.78,720.78)	pic(stim057.png,-10.00,-3.00,720.78,720.78)	pic(stim002.png,-10.00,-3.00,720.78,720.78)	pic(stim476.png,-10.00,-3.00,720.78,720.78)	pic(stim379.png,-10.00,-3.00,720.78,720.78)	pic(stim251.png,-10.00,-3.00,720.78,720.78)	pic(stim582.png,-10.00,-3.00,720.78,720.78)	pic(stim460.png,-10.00,-3.00,720.78,720.78)
108	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim213.png,-10.00,-3.00,720.78,720.78)	pic(stim183.png,-10.00,-3.00,720.78,720.78)	pic(stim271.png,-10.00,-3.00,720.78,720.78)	pic(stim330.png,-10.00,-3.00,720.78,720.78)	pic(stim452.png,-10.00,-3.00,720.78,720.78)	pic(stim220.png,-10.00,-3.00,720.78,720.78)	pic(stim492.png,-10.00,-3.00,720.78,720.78)	pic(stim338.png,-10.00,-3.00,720.78,720.78)	pic(stim620.png,-10.00,-3.00,720.78,720.78)	pic(stim267.png,-10.00,-3.00,720.78,720.78)	pic(stim450.png,-10.00,-3.00,720.78,720.78)	pic(stim150.png,-10.00,-3.00,720.78,720.78)	pic(stim161.png,-10.00,-3.00,720.78,720.78)	pic(stim215.png,-10.00,-3.00,720.78,720.78)	pic(stim225.png,-10.00,-3.00,720.78,720.78)	pic(stim122.png,-10.00,-3.00,720.78,720.78)	pic(stim157.png,-10.00,-3.00,720.78,720.78)	pic(stim188.png,-10.00,-3.00,720.78,720.78)	pic(stim273.png,-10.00,-3.00,720.78,720.78)	pic(stim247.png,-10.00,-3.00,720.78,720.78)
109	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim619.png,-10.00,-3.00,720.78,720.78)	pic(stim560.png,-10.00,-3.00,720.78,720.78)	pic(stim176.png,-10.00,-3.00,720.78,720.78)	pic(stim632.png,-10.00,-3.00,720.78,720.78)	pic(stim502.png,-10.00,-3.00,720.78,720.78)	pic(stim149.png,-10.00,-3.00,720.78,720.78)	pic(stim343.png,-10.00,-3.00,720.78,720.78)	pic(stim239.png,-10.00,-3.00,720.78,720.78)	pic(stim308.png,-10.00,-3.00,720.78,720.78)	pic(stim237.png,-10.00,-3.00,720.78,720.78)	pic(stim473.png,-10.00,-3.00,720.78,720.78)	pic(stim624.png,-10.00,-3.00,720.78,720.78)	pic(stim311.png,-10.00,-3.00,720.78,720.78)	pic(stim109.png,-10.00,-3.00,720.78,720.78)	pic(stim116.png,-10.00,-3.00,720.78,720.78)	pic(stim254.png,-10.00,-3.00,720.78,720.78)	pic(stim283.png,-10.00,-3.00,720.78,720.78)	pic(stim067.png,-10.00,-3.00,720.78,720.78)	pic(stim034.png,-10.00,-3.00,720.78,720.78)	pic(stim236.png,-10.00,-3.00,720.78,720.78)
110	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim388.png,-10.00,-3.00,720.78,720.78)	pic(stim240.png,-10.00,-3.00,720.78,720.78)	pic(stim576.png,-10.00,-3.00,720.78,720.78)	pic(stim572.png,-10.00,-3.00,720.78,720.78)	pic(stim625.png,-10.00,-3.00,720.78,720.78)	pic(stim323.png,-10.00,-3.00,720.78,720.78)	pic(stim172.png,-10.00,-3.00,720.78,720.78)	pic(stim302.png,-10.00,-3.00,720.78,720.78)	pic(stim232.png,-10.00,-3.00,720.78,720.78)	pic(stim347.png,-10.00,-3.00,720.78,720.78)	pic(stim436.png,-10.00,-3.00,720.78,720.78)	pic(stim077.png,-10.00,-3.00,720.78,720.78)	pic(stim598.png,-10.00,-3.00,720.78,720.78)	pic(stim230.png,-10.00,-3.00,720.78,720.78)	pic(stim474.png,-10.00,-3.00,720.78,720.78)	pic(stim134.png,-10.00,-3.00,720.78,720.78)	pic(stim279.png,-10.00,-3.00,720.78,720.78)	pic(stim193.png,-10.00,-3.00,720.78,720.78)	pic(stim429.png,-10.00,-3.00,720.78,720.78)	pic(stim180.png,-10.00,-3.00,720.78,720.78)
